Time,Latitude,Longitude, Image Name
17/04/2022 22:21:19,-20.723746063162224,-69.01598943658357,img_73.jpg
17/04/2022 22:21:44,-21.953416406778356,-67.95146346315813,img_74.jpg
17/04/2022 22:22:11,-23.23279011447173,-66.81416805740969,img_75.jpg
17/04/2022 22:22:37,-24.500745697919207,-65.65404013472181,img_76.jpg
17/04/2022 22:23:04,-25.759632841240265,-64.466369033501,img_77.jpg
17/04/2022 22:23:31,-27.02017511995499,-63.23763980829689,img_78.jpg
17/04/2022 22:23:58,-28.247710252081127,-61.99914483865755,img_79.jpg
17/04/2022 22:24:24,-29.451343212836882,-60.740381342225334,img_80.jpg
17/04/2022 22:24:51,-30.654652541299868,-59.433394950533504,img_81.jpg
17/04/2022 22:25:17,-31.839270929271585,-58.094197129469464,img_82.jpg
17/04/2022 22:25:43,-32.99078669961961,-56.73703530310283,img_83.jpg
17/04/2022 22:26:10,-34.15817993470907,-55.299173997345804,img_84.jpg
17/04/2022 22:26:37,-35.284016593293174,-53.846583569342755,img_85.jpg
17/04/2022 22:27:03,-36.37520319099627,-52.369636137235325,img_86.jpg
17/04/2022 22:27:29,-37.444970118034725,-50.84771697297353,img_87.jpg
17/04/2022 22:27:55,-38.48788872385522,-49.28473130191636,img_88.jpg
17/04/2022 22:28:22,-39.52063589885518,-47.64987242472595,img_89.jpg
17/04/2022 22:28:48,-40.51118367191738,-45.98937192717319,img_90.jpg
17/04/2022 22:29:14,-41.487508377551784,-44.251567225051986,img_91.jpg
17/04/2022 22:29:41,-42.4324639085665,-42.45971919080299,img_92.jpg
17/04/2022 22:30:07,-43.332550752735834,-40.63664790117401,img_93.jpg
17/04/2022 22:30:33,-44.200051510475326,-38.75439223252747,img_94.jpg
17/04/2022 22:31:00,-45.05302612474976,-36.762591801803886,img_95.jpg
17/04/2022 22:31:26,-45.84534778954298,-34.76331161032255,img_96.jpg
17/04/2022 22:31:52,-46.59803426938757,-32.703804131697844,img_97.jpg
17/04/2022 22:32:18,-47.316410480656636,-30.5603974587685,img_98.jpg
17/04/2022 22:32:45,-47.983298384631844,-28.37764801884133,img_99.jpg
17/04/2022 22:33:12,-48.619156518681656,-26.07678628430932,img_100.jpg
17/04/2022 22:33:38,-49.18727355376788,-23.78536247368207,img_101.jpg
17/04/2022 22:34:04,-49.704063310496714,-21.442583566439538,img_102.jpg
17/04/2022 22:34:30,-50.16795046512453,-19.049858329932686,img_103.jpg
17/04/2022 22:34:56,-50.58314104873237,-16.571487161976783,img_104.jpg
17/04/2022 22:35:23,-50.94339210371041,-14.023116930788207,img_105.jpg
17/04/2022 22:35:50,-51.23861496272011,-11.471983270258832,img_106.jpg
17/04/2022 22:36:16,-51.473436831556306,-8.880369032123822,img_107.jpg
17/04/2022 22:36:42,-51.643143568821685,-6.308186285994782,img_108.jpg
17/04/2022 22:37:09,-51.752556614789114,-3.677673950236063,img_109.jpg
17/04/2022 22:37:35,-51.79767302854884,-1.077925985656896,img_110.jpg
17/04/2022 22:38:01,-51.78044830392569,1.5213893878718272,img_111.jpg
17/04/2022 22:38:27,-51.701081207072036,4.1137159211644665,img_112.jpg
17/04/2022 22:38:54,-51.55492298925565,6.768057567775231,img_113.jpg
17/04/2022 22:39:20,-51.347840812322964,9.36053903066169,img_114.jpg
17/04/2022 22:39:46,-51.08289227440255,11.892804835873376,img_115.jpg
17/04/2022 22:40:13,-50.74848822389233,14.466008093795965,img_116.jpg
17/04/2022 22:40:40,-50.35937135296631,16.96161018541249,img_117.jpg
17/04/2022 22:41:06,-49.91926213477316,19.379368248562855,img_118.jpg
17/04/2022 22:41:32,-49.41694158056197,21.78588010826556,img_119.jpg
17/04/2022 22:41:59,-48.86323541856008,24.129975849129504,img_120.jpg
17/04/2022 22:42:25,-48.267119403176004,26.387097600964974,img_121.jpg
17/04/2022 22:42:51,-47.61496971497137,28.61546599000409,img_122.jpg
17/04/2022 22:43:17,-46.92411525942393,30.7613754411101,img_123.jpg
17/04/2022 22:43:44,-46.17721161784085,32.883121557196255,img_124.jpg
17/04/2022 22:44:10,-45.39120299450827,34.935247967466594,img_125.jpg
17/04/2022 22:44:37,-44.55308652311574,36.95528562337793,img_126.jpg
17/04/2022 22:45:04,-43.69695909315266,38.86908432613366,img_127.jpg
17/04/2022 22:45:30,-42.79546191870978,40.74620644004923,img_128.jpg
17/04/2022 22:45:56,-41.86196888334759,42.5624852461853,img_129.jpg
17/04/2022 22:46:23,-40.89693417847829,44.322787178066726,img_130.jpg
17/04/2022 22:46:49,-39.91751252431411,46.00346739255765,img_131.jpg
17/04/2022 22:47:15,-38.89573820365381,47.65752104861343,img_132.jpg
17/04/2022 22:47:42,-37.86195912033864,49.240271867476004,img_133.jpg
17/04/2022 22:48:08,-36.803628782678544,50.77707087462187,img_134.jpg
17/04/2022 22:48:34,-35.72217378307703,52.26991235218691,img_135.jpg
17/04/2022 22:49:00,-34.62295077504,53.71566821731359,img_136.jpg
17/04/2022 22:49:26,-33.48344663823546,55.14625128771729,img_137.jpg
17/04/2022 22:49:52,-32.34560563059811,56.512642932875835,img_138.jpg
17/04/2022 22:50:19,-31.187762395905402,57.845756654671355,img_139.jpg
17/04/2022 22:50:45,-30.016598581646274,59.14116471568629,img_140.jpg
17/04/2022 22:51:11,-28.81484793070716,60.42030157875032,img_141.jpg
17/04/2022 22:51:37,-27.595471077661472,61.67127777686602,img_142.jpg
17/04/2022 22:52:04,-26.366880136743976,62.888427660843206,img_143.jpg
17/04/2022 22:52:30,-25.122142748724688,64.08142590927055,img_144.jpg
17/04/2022 22:52:56,-23.884149191336782,65.23159800433973,img_145.jpg
17/04/2022 22:53:23,-22.61527327139773,66.37631919933749,img_146.jpg
17/04/2022 22:53:49,-21.35636483334315,67.48105076436525,img_147.jpg
17/04/2022 22:54:15,-20.072216133197777,68.5790955458515,img_148.jpg
17/04/2022 22:54:42,-18.7794296781396,69.65788892328015,img_149.jpg
17/04/2022 22:55:08,-17.49303688265532,70.70736949602005,img_150.jpg
17/04/2022 22:55:34,-16.204208490347217,71.73720117058122,img_151.jpg
17/04/2022 22:56:01,-14.887803357488561,72.76896977003373,img_152.jpg
17/04/2022 22:56:27,-13.588943609767677,73.76916547615369,img_153.jpg
17/04/2022 22:56:53,-12.282767274795157,74.75910408593793,img_154.jpg
17/04/2022 22:57:19,-10.972200806505834,75.73820637758278,img_155.jpg
17/04/2022 22:57:45,-9.638927508029363,76.7215287354132,img_156.jpg
17/04/2022 22:58:12,-8.297913527549987,77.6993627451387,img_157.jpg
17/04/2022 22:58:38,-6.950529778779738,78.6722526260996,img_158.jpg
17/04/2022 22:59:04,-5.62387140134958,79.62240314631121,img_159.jpg
17/04/2022 22:59:30,-4.297758391045055,80.5659974743266,img_160.jpg
17/04/2022 22:59:56,-2.9678523281215723,81.50760149258839,img_161.jpg
17/04/2022 23:00:22,-1.6373093689750358,82.44643210264353,img_162.jpg
17/04/2022 23:00:49,-0.3071279379899424,83.38323873551526,img_163.jpg
